SelectedFunction,Seed,ID,PerCapitaFunction,g
f1_additive,1,501,0.7324009943780795,0.2675990056219205
f1_additive,1,502,0.40821731589791677,0.5917826841020832
f1_additive,1,503,0.4719281950049671,0.5280718049950329
f1_additive,1,504,0.44445969429603915,0.5555403057039608
f1_additive,1,505,0.6430545972026914,0.3569454027973086
f1_additive,1,506,0.9905035486731042,0.009496451326895805
f1_additive,1,507,0.8886208447633875,0.11137915523661246
f1_additive,1,508,0.8157869252387723,0.18421307476122772
f1_additive,1,509,0.14325420612151996,0.85674579387848
f1_additive,1,510,0.35293119212110935,0.6470688078788907
f1_additive,1,511,0.3545018669283977,0.6454981330716023
f1_additive,1,512,0.6870829777422637,0.3129170222577363
f1_additive,1,513,0.4165670267390217,0.5834329732609783
f1_additive,1,514,0.4186614596158501,0.5813385403841499
f1_additive,1,515,0.9858291523003394,0.014170847699660594
f1_additive,1,516,0.6763947131679834,0.3236052868320166
f1_additive,1,517,0.5938709198067957,0.40612908019320426
f1_additive,1,518,0.41645471363554465,0.5835452863644554
f1_additive,1,519,0.09997016387208257,0.9000298361279174
f1_additive,1,520,0.8330519316596487,0.16694806834035125
f1_additive,1,521,0.48722850842219,0.51277149157781
f1_additive,1,522,0.9369516149067919,0.06304838509320809
f1_additive,1,523,0.20239916132917724,0.7976008386708228
f1_additive,1,524,0.44416801324709,0.55583198675291
f1_additive,1,525,0.35322462646580643,0.6467753735341936
f1_additive,1,526,0.5366620667624583,0.4633379332375417
f1_additive,1,527,0.5807345308680898,0.4192654691319102
f1_additive,1,528,0.32552167143679356,0.6744783285632064
f1_additive,1,529,0.29277830165730345,0.7072216983426965
f1_additive,1,530,0.7661524048090947,0.23384759519090526
f1_additive,1,531,0.7903278096741102,0.2096721903258898
f1_additive,1,532,0.22836973960248153,0.7716302603975185
f1_additive,1,533,0.5298519167845018,0.47014808321549817
f1_additive,1,534,0.6824097862251711,0.3175902137748289
f1_additive,1,535,0.47833784342985386,0.5216621565701461
f1_additive,1,536,0.12730999072778848,0.8726900092722115
f1_additive,1,537,0.8343537021940405,0.16564629780595952
f1_additive,1,538,0.9872344649491991,0.012765535050800914
f1_additive,1,539,0.21364633156966695,0.786353668430333
f1_additive,1,540,0.1711896560374031,0.8288103439625969
f1_additive,1,541,0.29199761521156176,0.7080023847884382
f1_additive,1,542,0.3085086673076778,0.6914913326923222
f1_additive,1,543,0.9097890811482608,0.09021091885173915
f1_additive,1,544,0.35955147586067626,0.6404485241393237
f1_additive,1,545,0.8488052798110212,0.15119472018897884
f1_additive,1,546,0.781833385956465,0.218166614043535
f1_additive,1,547,0.45223499534937517,0.5477650046506248
f1_additive,1,548,0.6089313608931505,0.3910686391068495
f1_additive,1,549,0.324861114050391,0.675138885949609
f1_additive,1,550,0.5007056078502946,0.4992943921497054
f1_additive,1,551,0.6400504010377135,0.3599495989622865
f1_additive,1,552,0.41927626833932385,0.5807237316606761
f1_additive,1,553,0.3174375637286211,0.6825624362713789
f1_additive,1,554,0.4533025490903162,0.5466974509096838
f1_additive,1,555,0.586536751113736,0.41346324888626396
f1_additive,1,556,0.7037916488435974,0.29620835115640265
f1_additive,1,557,0.15536607214929776,0.8446339278507022
f1_additive,1,558,0.023250332873685053,0.976749667126315
f1_additive,1,559,0.06559675036516399,0.934403249634836
f1_additive,1,560,0.7695818042969133,0.23041819570308675
f1_additive,1,561,0.6650955382267704,0.33490446177322963
f1_additive,1,562,0.07514116244921643,0.9248588375507836
f1_additive,1,563,0.29899231460023046,0.7010076853997695
f1_additive,1,564,0.5859319649509074,0.4140680350490926
f1_additive,1,565,0.4583191683663038,0.5416808316336962
f1_additive,1,566,0.7214745310571626,0.27852546894283736
f1_additive,1,567,0.8918949031584026,0.10810509684159741
f1_additive,1,568,0.45602087893323007,0.5439791210667699
f1_additive,1,569,0.21809327883840823,0.7819067211615918
f1_additive,1,570,0.1732852743531993,0.8267147256468007
f1_additive,1,571,0.3126572253814981,0.6873427746185019
f1_additive,1,572,0.3834058175708307,0.6165941824291693
f1_additive,1,573,0.08177769114301536,0.9182223088569846
f1_additive,1,574,0.8546816888905672,0.14531831110943283
f1_additive,1,575,0.777825480649458,0.222174519350542
f1_additive,1,576,0.15793714840002404,0.842062851599976
f1_additive,1,577,0.4969149149862553,0.5030850850137447
f1_additive,1,578,0.6391935806505458,0.36080641934945423
f1_additive,1,579,0.39324912447304683,0.6067508755269532
f1_additive,1,580,0.46351277275810643,0.5364872272418936
f1_additive,1,581,0.2002444313459213,0.7997555686540787
f1_additive,1,582,0.5369907225347373,0.46300927746526266
f1_additive,1,583,0.8815597847929357,0.11844021520706427
f1_additive,1,584,0.9850163760941577,0.014983623905842292
f1_additive,1,585,0.8836126575159903,0.11638734248400973
f1_additive,1,586,0.43087939316980206,0.5691206068301979
f1_additive,1,587,0.49506069514271134,0.5049393048572887
f1_additive,1,588,0.2860264166804788,0.7139735833195212
f1_additive,1,589,0.7681149224339441,0.23188507756605592
f1_additive,1,590,0.04372371368880035,0.9562762863111997
f1_additive,1,591,0.9114355301714885,0.08856446982851152
f1_additive,1,592,0.6035346834237382,0.39646531657626183
f1_additive,1,593,0.8614927896757787,0.1385072103242213
f1_additive,1,594,0.3900625195167241,0.6099374804832759
f1_additive,1,595,0.664959524744815,0.335040475255185
f1_additive,1,596,0.599815867599776,0.400184132400224
f1_additive,1,597,0.5785035030124912,0.4214964969875088
f1_additive,1,598,0.834912171436668,0.16508782856333204
f1_additive,1,599,0.785835947512021,0.21416405248797898
f1_additive,1,600,0.19268308000498913,0.8073169199950109
f1_additive,1,601,0.5180034470523419,0.4819965529476581
f1_additive,1,602,0.597392087046415,0.402607912953585
f1_additive,1,603,0.771662098364315,0.22833790163568501
f1_additive,1,604,0.8440522911758087,0.1559477088241913
f1_additive,1,605,0.28181832630431114,0.7181816736956889
f1_additive,1,606,0.5870263437263892,0.4129736562736108
f1_additive,1,607,0.8016948519329842,0.19830514806701582
f1_additive,1,608,0.11876725363209584,0.8812327463679042
f1_additive,1,609,0.058889618781245434,0.9411103812187546
f1_additive,1,610,0.5907560454088997,0.4092439545911003
f1_additive,1,611,0.8387411016836839,0.16125889831631612
f1_additive,1,612,0.41029703660357664,0.5897029633964234
f1_additive,1,613,0.9314198073114252,0.06858019268857485
f1_additive,1,614,0.4956132940038399,0.5043867059961601
f1_additive,1,615,0.6773032984357187,0.3226967015642813
f1_additive,1,616,0.25311593066195703,0.746884069338043
f1_additive,1,617,0.7248497069156092,0.27515029308439076
f1_additive,1,618,0.9775902237619214,0.022409776238078605
f1_additive,1,619,0.18875279229674502,0.811247207703255
f1_additive,1,620,0.9260621656755651,0.0739378343244349
f1_additive,1,621,0.05761448055430218,0.9423855194456978
f1_additive,1,622,0.6889475830201401,0.31105241697985986
f1_additive,1,623,0.45583217079681393,0.5441678292031861
f1_additive,1,624,0.2662055313641878,0.7337944686358122
f1_additive,1,625,0.8903048547594632,0.1096951452405368
f1_additive,1,626,0.7980217679177861,0.20197823208221388
f1_additive,1,627,0.38568133497098467,0.6143186650290153
f1_additive,1,628,0.24497185415365874,0.7550281458463413
f1_additive,1,629,0.14022097413640766,0.8597790258635923
f1_additive,1,630,0.39210786749491544,0.6078921325050846
f1_additive,1,631,0.8076382037187589,0.19236179628124106
f1_additive,1,632,0.3257075972313668,0.6742924027686332
f1_additive,1,633,0.7289702203006493,0.2710297796993507
f1_additive,1,634,0.37448623078084253,0.6255137692191575
f1_additive,1,635,0.23752813563139752,0.7624718643686025
f1_additive,1,636,0.6465824848035879,0.35341751519641207
f1_additive,1,637,0.7777939205288336,0.22220607947116644
f1_additive,1,638,0.536987678765302,0.46301232123469804
f1_additive,1,639,0.13938324168559224,0.8606167583144078
f1_additive,1,640,0.9895708381199195,0.010429161880080473
f1_additive,1,641,0.43762026333326,0.56237973666674
f1_additive,1,642,0.1588212767804682,0.8411787232195318
f1_additive,1,643,0.6852948890781526,0.3147051109218474
f1_additive,1,644,0.33774512760664877,0.6622548723933512
f1_additive,1,645,0.7727176970751362,0.22728230292486384
f1_additive,1,646,0.9750568636009549,0.024943136399045107
f1_additive,1,647,0.16800744971232562,0.8319925502876744
f1_additive,1,648,0.0366290157915834,0.9633709842084166
f1_additive,1,649,0.5007093496862105,0.4992906503137895
f1_additive,1,650,0.7899805596559849,0.2100194403440151
f1_additive,1,651,0.06915636271978498,0.930843637280215
f1_additive,1,652,0.20183428228897293,0.7981657177110271
f1_additive,1,653,0.052003325316920423,0.9479966746830796
f1_additive,1,654,0.7628352910432344,0.23716470895676556
f1_additive,1,655,0.6040362867045207,0.3959637132954793
f1_additive,1,656,0.47402181903895924,0.5259781809610408
f1_additive,1,657,0.5585384174462377,0.44146158255376233
f1_additive,1,658,0.22602577142995894,0.7739742285700411
f1_additive,1,659,0.6944453099963203,0.30555469000367974
f1_additive,1,660,0.7152539324264479,0.28474606757355214
f1_additive,1,661,0.1543754381864053,0.8456245618135947
f1_additive,1,662,0.002020047871973074,0.9979799521280269
f1_additive,1,663,0.6874044723654449,0.3125955276345551
f1_additive,1,664,0.6058264537155758,0.39417354628442425
f1_additive,1,665,0.9911339739828411,0.008866026017158912
f1_additive,1,666,0.8489688552647825,0.1510311447352175
f1_additive,1,667,0.9151146842522154,0.08488531574778457
f1_additive,1,668,0.02512462421233297,0.974875375787667
f1_additive,1,669,0.9654958218816904,0.034504178118309636
f1_additive,1,670,0.14065073210360846,0.8593492678963915
f1_additive,1,671,0.2943944549378713,0.7056055450621287
f1_additive,1,672,0.03538249875893451,0.9646175012410655
f1_additive,1,673,0.19664392975692047,0.8033560702430795
f1_additive,1,674,0.25244058359932264,0.7475594164006774
f1_additive,1,675,0.2764018303491472,0.7235981696508528
f1_additive,1,676,0.23656280713423306,0.763437192865767
f1_additive,1,677,0.8077666356422977,0.19223336435770233
f1_additive,1,678,0.5715953235236744,0.42840467647632563
f1_additive,1,679,0.5418905589859289,0.45810944101407114
f1_additive,1,680,0.13311446522062154,0.8668855347793785
f1_additive,1,681,0.801678945021275,0.198321054978725
f1_additive,1,682,0.34232537459751533,0.6576746254024847
f1_additive,1,683,0.42336913529121034,0.5766308647087897
f1_additive,1,684,0.1247693225515526,0.8752306774484474
f1_additive,1,685,0.9713345271158492,0.028665472884150778
f1_additive,1,686,0.672996334313971,0.327003665686029
f1_additive,1,687,0.9801104805767747,0.019889519423225255
f1_additive,1,688,0.9349235987363496,0.06507640126365044
f1_additive,1,689,0.03097798062976831,0.9690220193702317
f1_additive,1,690,0.9877394641895575,0.012260535810442508
f1_additive,1,691,0.3149165638899908,0.6850834361100092
f1_additive,1,692,0.5426750092417963,0.45732499075820365
f1_additive,1,693,0.28918647085965155,0.7108135291403485
f1_additive,1,694,0.5426521697453065,0.4573478302546935
f1_additive,1,695,0.6287497963165092,0.3712502036834908
f1_additive,1,696,0.9631184069170795,0.036881593082920494
f1_additive,1,697,0.2407094464496098,0.7592905535503902
f1_additive,1,698,0.8001292515798418,0.19987074842015817
f1_additive,1,699,0.266877517578776,0.733122482421224
f1_additive,1,700,0.3907592321329346,0.6092407678670654
f1_additive,1,701,0.5127871597693411,0.4872128402306589
f1_additive,1,702,0.060551645003742216,0.9394483549962578
f1_additive,1,703,0.5745452155031524,0.4254547844968476
f1_additive,1,704,0.8860699239596267,0.11393007604037331
f1_additive,1,705,0.49337812987238083,0.5066218701276192
f1_additive,1,706,0.3224457248281155,0.6775542751718845
f1_additive,1,707,0.7965866421923409,0.20341335780765912
f1_additive,1,708,0.4398741483873694,0.5601258516126306
f1_additive,1,709,0.1444029610659252,0.8555970389340748
f1_additive,1,710,0.6002595515744424,0.39974044842555756
f1_additive,1,711,0.18433408744063917,0.8156659125593608
f1_additive,1,712,0.6148935722277853,0.3851064277722147
f1_additive,1,713,0.0461192285305716,0.9538807714694284
f1_additive,1,714,0.2578489083481029,0.7421510916518971
f1_additive,1,715,0.9072552256173829,0.09274477438261708
f1_additive,1,716,0.5109780348179105,0.4890219651820895
f1_additive,1,717,0.08434865766395239,0.9156513423360476
f1_additive,1,718,0.34286144319936684,0.6571385568006332
f1_additive,1,719,0.058706000533927605,0.9412939994660724
f1_additive,1,720,0.8863219956250419,0.11367800437495812
f1_additive,1,721,0.30423945718606027,0.6957605428139397
f1_additive,1,722,0.1609278153115894,0.8390721846884106
f1_additive,1,723,0.23925557610166215,0.7607444238983379
f1_additive,1,724,0.9532779228735693,0.04672207712643073
f1_additive,1,725,0.19303432629242323,0.8069656737075768
f1_additive,1,726,0.03984562867926045,0.9601543713207396
f1_additive,1,727,0.42914058415492706,0.5708594158450729
f1_additive,1,728,0.0949358000337247,0.9050641999662753
f1_additive,1,729,0.9476120545504494,0.05238794544955061
f1_additive,1,730,0.2942933596847672,0.7057066403152328
f1_additive,1,731,0.22430024101361923,0.7756997589863808
f1_additive,1,732,0.5397690235212009,0.46023097647879907
f1_additive,1,733,0.3756606565439842,0.6243393434560158
f1_additive,1,734,0.6726531306145934,0.3273468693854066
f1_additive,1,735,0.37713086959388675,0.6228691304061132
f1_additive,1,736,0.08769936953980573,0.9123006304601943
f1_additive,1,737,0.45255686180960786,0.5474431381903921
f1_additive,1,738,0.8264004696727805,0.17359953032721953
f1_additive,1,739,0.06269374130822902,0.937306258691771
f1_additive,1,740,0.4235848378116319,0.5764151621883681
f1_additive,1,741,0.3756432826373147,0.6243567173626853
f1_additive,1,742,0.12413481205458765,0.8758651879454123
f1_additive,1,743,0.1487248619876279,0.8512751380123721
f1_additive,1,744,0.5170803081755838,0.4829196918244162
f1_additive,1,745,0.20560009605942875,0.7943999039405713
f1_additive,1,746,0.5573607561490193,0.44263924385098075
f1_additive,1,747,0.5954449307987881,0.40455506920121187
f1_additive,1,748,0.4496830008978593,0.5503169991021407
f1_additive,1,749,0.5119033403030371,0.4880966596969629
f1_additive,1,750,0.41779927509853554,0.5822007249014645
f1_additive,1,751,0.582782614802255,0.417217385197745
f1_additive,1,752,0.23033846753384157,0.7696615324661584
f1_additive,1,753,0.21105111573346247,0.7889488842665375
f1_additive,1,754,0.510412007377019,0.489587992622981
f1_additive,1,755,0.441411671998475,0.558588328001525
f1_additive,1,756,0.12877955651523032,0.8712204434847697
f1_additive,1,757,0.5004128891557239,0.4995871108442761
f1_additive,1,758,0.18847972742104924,0.8115202725789508
f1_additive,1,759,0.26317213480654655,0.7368278651934534
f1_additive,1,760,0.1585807436676494,0.8414192563323506
f1_additive,1,761,0.3036059888818272,0.6963940111181728
f1_additive,1,762,0.6794856363572535,0.32051436364274655
f1_additive,1,763,0.538495188837896,0.46150481116210396
f1_additive,1,764,0.8890183612809257,0.1109816387190743
f1_additive,1,765,0.9512792175337182,0.04872078246628175
f1_additive,1,766,0.9713836453060299,0.02861635469397006
f1_additive,1,767,0.333264087237512,0.666735912762488
f1_additive,1,768,0.39240194663181815,0.6075980533681818
f1_additive,1,769,0.8885261860538679,0.1114738139461321
f1_additive,1,770,0.6160918241865435,0.3839081758134565
f1_additive,1,771,0.43879350744874934,0.5612064925512507
f1_additive,1,772,0.2973704000183276,0.7026295999816724
f1_additive,1,773,0.6821998528756478,0.31780014712435223
f1_additive,1,774,0.8095850571898673,0.19041494281013271
f1_additive,1,775,0.8517717663464583,0.14822823365354165
f1_additive,1,776,0.2773928605369953,0.7226071394630047
f1_additive,1,777,0.9400301998692442,0.05996980013075581
f1_additive,1,778,0.610111714152158,0.38988828584784196
f1_additive,1,779,0.3486042140311495,0.6513957859688505
f1_additive,1,780,0.706028557604682,0.29397144239531803
f1_additive,1,781,0.7024443852180474,0.2975556147819526
f1_additive,1,782,0.5043466531198064,0.4956533468801936
f1_additive,1,783,0.7479581281748354,0.2520418718251646
f1_additive,1,784,0.7459601203841839,0.2540398796158161
f1_additive,1,785,0.09594149430602772,0.9040585056939723
f1_additive,1,786,0.07478676532824247,0.9252132346717575
f1_additive,1,787,0.13123267222606083,0.8687673277739392
f1_additive,1,788,0.002406749334478153,0.9975932506655218
f1_additive,1,789,0.6534347561728834,0.3465652438271166
f1_additive,1,790,0.7334054813721026,0.2665945186278974
f1_additive,1,791,0.0908019974384402,0.9091980025615598
f1_additive,1,792,0.7222531837823493,0.27774681621765074
f1_additive,1,793,0.11450218966130388,0.8854978103386961
f1_additive,1,794,0.35313959410275575,0.6468604058972443
f1_additive,1,795,0.14268934541145284,0.8573106545885472
f1_additive,1,796,0.2700283328022982,0.7299716671977018
f1_additive,1,797,0.44327896079862117,0.5567210392013788
f1_additive,1,798,0.7188969817206167,0.28110301827938333
f1_additive,1,799,0.605877877348069,0.39412212265193103
f1_additive,1,800,0.33746835190330216,0.6625316480966978
f1_additive,1,801,0.22939322663234119,0.7706067733676588
f1_additive,1,802,0.8062349837835545,0.19376501621644548
f1_additive,1,803,0.33717550595669354,0.6628244940433065
f1_additive,1,804,0.39101880001868405,0.608981199981316
f1_additive,1,805,0.42549481740511497,0.574505182594885
f1_additive,1,806,0.04398998067532678,0.9560100193246732
f1_additive,1,807,0.16067305666340825,0.8393269433365917
f1_additive,1,808,0.16185013285922756,0.8381498671407724
f1_additive,1,809,0.7806960520293409,0.2193039479706591
f1_additive,1,810,0.21381509676731847,0.7861849032326815
f1_additive,1,811,0.29923520571967466,0.7007647942803253
f1_additive,1,812,0.7150302741735985,0.28496972582640145
f1_additive,1,813,0.06827014469245996,0.93172985530754
f1_additive,1,814,0.773475623432121,0.22652437656787905
f1_additive,1,815,0.6467834514535973,0.3532165485464027
f1_additive,1,816,0.3512424520587353,0.6487575479412647
f1_additive,1,817,0.8610949966323097,0.1389050033676903
f1_additive,1,818,0.4102473836994519,0.5897526163005481
f1_additive,1,819,0.4645439542216706,0.5354560457783294
f1_additive,1,820,0.10351516892212254,0.8964848310778775
f1_additive,1,821,0.3040260302881772,0.6959739697118228
f1_additive,1,822,0.20701065430332344,0.7929893456966766
f1_additive,1,823,0.06712205761650236,0.9328779423834976
f1_additive,1,824,0.8281871535929948,0.17181284640700523
f1_additive,1,825,0.24876371657518026,0.7512362834248197
f1_additive,1,826,0.47927881185914034,0.5207211881408597
f1_additive,1,827,0.20156905442159034,0.7984309455784097
f1_additive,1,828,0.20545293088250283,0.7945470691174972
f1_additive,1,829,0.9593122014026573,0.04068779859734273
f1_additive,1,830,0.39247417454176325,0.6075258254582367
f1_additive,1,831,0.7787053013091526,0.2212946986908474
f1_additive,1,832,0.8731582579829608,0.12684174201703924
f1_additive,1,833,0.364386811862332,0.635613188137668
f1_additive,1,834,0.2962447351946722,0.7037552648053278
f1_additive,1,835,0.4434910614940153,0.5565089385059847
f1_additive,1,836,0.9927017897408894,0.0072982102591105935
f1_additive,1,837,0.01595579091601873,0.9840442090839813
f1_additive,1,838,0.796895615563429,0.20310438443657097
f1_additive,1,839,0.7497441202353247,0.25025587976467534
f1_additive,1,840,0.5629708362209718,0.43702916377902823
f1_additive,1,841,0.6237571675656616,0.3762428324343384
f1_additive,1,842,0.6344877701460797,0.3655122298539203
f1_additive,1,843,0.6620026659461253,0.33799733405387467
f1_additive,1,844,0.8104969516946458,0.18950304830535425
f1_additive,1,845,0.8272650349406392,0.1727349650593608
f1_additive,1,846,0.8081954596629082,0.19180454033709182
f1_additive,1,847,0.41453937811433195,0.585460621885668
f1_additive,1,848,0.3092529742211966,0.6907470257788034
f1_additive,1,849,0.9512536199188375,0.0487463800811625
f1_additive,1,850,0.6354162483543746,0.3645837516456254
f1_additive,1,851,0.852919163420203,0.14708083657979698
f1_additive,1,852,0.6539044080659641,0.34609559193403594
f1_additive,1,853,0.3300824063657394,0.6699175936342606
f1_additive,1,854,0.9975424004185792,0.0024575995814207774
f1_additive,1,855,0.09341890388246477,0.9065810961175352
f1_additive,1,856,0.16552780004761258,0.8344721999523874
f1_additive,1,857,0.15745993841038097,0.842540061589619
f1_additive,1,858,0.7374988623366833,0.26250113766331673
f1_additive,1,859,0.0827298594195166,0.9172701405804834
f1_additive,1,860,0.039630970249783015,0.960369029750217
f1_additive,1,861,0.5122873443346286,0.48771265566537136
f1_additive,1,862,0.7643946966699483,0.2356053033300517
f1_additive,1,863,0.8340406934934153,0.16595930650658475
f1_additive,1,864,0.07581126165383245,0.9241887383461675
f1_additive,1,865,0.0038971059882438874,0.9961028940117561
f1_additive,1,866,0.02208123408606566,0.9779187659139343
f1_additive,1,867,0.683811611885848,0.31618838811415195
f1_additive,1,868,0.7676357759992422,0.23236422400075785
f1_additive,1,869,0.14207220384667352,0.8579277961533265
f1_additive,1,870,0.9930167581253005,0.006983241874699453
f1_additive,1,871,0.06472039689310516,0.9352796031068948
f1_additive,1,872,0.8873883719084766,0.11261162809152336
f1_additive,1,873,0.5014626787037975,0.49853732129620254
f1_additive,1,874,0.7967775187327334,0.2032224812672666
f1_additive,1,875,0.7323914153734956,0.2676085846265044
f1_additive,1,876,0.580981998610251,0.419018001389749
f1_additive,1,877,0.4813087466868412,0.5186912533131588
f1_additive,1,878,0.5543789259956216,0.44562107400437845
f1_additive,1,879,0.580269801034428,0.41973019896557195
f1_additive,1,880,0.38062074203912055,0.6193792579608794
f1_additive,1,881,0.6031484579090131,0.39685154209098694
f1_additive,1,882,0.9279073615351572,0.07209263846484282
f1_additive,1,883,0.904989278727897,0.09501072127210297
f1_additive,1,884,0.506815331558954,0.493184668441046
f1_additive,1,885,0.8124712064962959,0.1875287935037041
f1_additive,1,886,0.03118783962227223,0.9688121603777278
f1_additive,1,887,0.18200414643788332,0.8179958535621167
f1_additive,1,888,0.9790703722742121,0.02092962772578788
f1_additive,1,889,0.07341448648516413,0.9265855135148359
f1_additive,1,890,0.0726743530068702,0.9273256469931298
f1_additive,1,891,0.40255394191060256,0.5974460580893974
f1_additive,1,892,0.39440735628642565,0.6055926437135744
f1_additive,1,893,0.4375777020621723,0.5624222979378277
f1_additive,1,894,0.24553873202289023,0.7544612679771098
f1_additive,1,895,0.25672474311926086,0.7432752568807391
f1_additive,1,896,0.4298405031588297,0.5701594968411703
f1_additive,1,897,0.5338229015690718,0.46617709843092825
f1_additive,1,898,0.573216028312257,0.42678397168774296
f1_additive,1,899,0.9841384712437489,0.01586152875625113
f1_additive,1,900,0.8497767420038694,0.15022325799613057
f1_additive,1,901,0.7579008451321934,0.24209915486780664
f1_additive,1,902,0.8877114638294672,0.1122885361705328
f1_additive,1,903,0.6448334449989367,0.3551665550010633
f1_additive,1,904,0.28017249764410157,0.7198275023558984
f1_additive,1,905,0.5334512504378722,0.4665487495621278
f1_additive,1,906,0.3431812781770034,0.6568187218229966
f1_additive,1,907,0.5338560108966143,0.4661439891033857
f1_additive,1,908,0.6833392320085789,0.31666076799142107
f1_additive,1,909,0.6641412704467246,0.33585872955327545
f1_additive,1,910,0.8471301754637505,0.15286982453624953
f1_additive,1,911,0.2722793408448778,0.7277206591551222
f1_additive,1,912,0.3400669197312981,0.6599330802687019
f1_additive,1,913,0.3931381668642201,0.6068618331357799
f1_additive,1,914,0.44489317938127193,0.5551068206187281
f1_additive,1,915,0.28781413992431326,0.7121858600756867
f1_additive,1,916,0.38328703766302386,0.6167129623369761
f1_additive,1,917,0.1526987174270602,0.8473012825729398
f1_additive,1,918,0.9740450285959489,0.02595497140405112
f1_additive,1,919,0.5092126511314196,0.49078734886858044
f1_additive,1,920,0.08166015566481644,0.9183398443351836
f1_additive,1,921,0.9636368302191016,0.036363169780898374
f1_additive,1,922,0.33448608751461906,0.6655139124853809
f1_additive,1,923,0.16670497696578035,0.8332950230342197
f1_additive,1,924,0.15443415207602174,0.8455658479239783
f1_additive,1,925,0.440522529198377,0.559477470801623
f1_additive,1,926,0.35864806878317923,0.6413519312168208
f1_additive,1,927,0.6873383573066942,0.31266164269330576
f1_additive,1,928,0.4499742693571488,0.5500257306428512
f1_additive,1,929,0.9540443789558918,0.04595562104410822
f1_additive,1,930,0.5195959330232621,0.4804040669767379
f1_additive,1,931,0.8443919105259595,0.15560808947404048
f1_additive,1,932,0.6417634915424315,0.3582365084575685
f1_additive,1,933,0.5769252924140394,0.42307470758596055
f1_additive,1,934,0.8837874555230518,0.11621254447694818
f1_additive,1,935,0.8825109489293557,0.11748905107064433
f1_additive,1,936,0.5555753466782939,0.4444246533217061
f1_additive,1,937,0.17746051185140932,0.8225394881485907
f1_additive,1,938,0.8820124267011424,0.11798757329885756
f1_additive,1,939,0.3557890653890843,0.6442109346109157
f1_additive,1,940,0.36980499439282644,0.6301950056071736
f1_additive,1,941,0.20094501827256173,0.7990549817274383
f1_additive,1,942,0.7321368626202683,0.26786313737973166
f1_additive,1,943,0.8285896139999778,0.17141038600002223
f1_additive,1,944,0.6494552657786805,0.3505447342213195
f1_additive,1,945,0.8373512605993347,0.16264873940066527
f1_additive,1,946,0.5358004261260768,0.4641995738739232
f1_additive,1,947,0.183046444298966,0.816953555701034
f1_additive,1,948,0.28280315144038226,0.7171968485596177
f1_additive,1,949,0.4736294400944837,0.5263705599055163
f1_additive,1,950,0.9173855414305668,0.08261445856943317
f1_additive,1,951,0.431396477286382,0.568603522713618
f1_additive,1,952,0.6033463521066934,0.3966536478933066
f1_additive,1,953,0.40362515954101297,0.596374840458987
f1_additive,1,954,0.466609366245349,0.533390633754651
f1_additive,1,955,0.35175405868682197,0.648245941313178
f1_additive,1,956,0.5380413709597779,0.4619586290402221
f1_additive,1,957,0.2994741784224798,0.7005258215775202
f1_additive,1,958,0.4558312237149508,0.5441687762850492
f1_additive,1,959,0.1144508984076108,0.8855491015923892
f1_additive,1,960,0.9098768151497374,0.0901231848502626
f1_additive,1,961,0.9360218647867556,0.06397813521324436
f1_additive,1,962,0.3538361255864678,0.6461638744135322
f1_additive,1,963,0.83871591594751,0.16128408405248995
f1_additive,1,964,0.2957249192588546,0.7042750807411454
f1_additive,1,965,0.8095343692599347,0.19046563074006528
f1_additive,1,966,0.8493633282895668,0.15063667171043316
f1_additive,1,967,0.06535361194201772,0.9346463880579823
f1_additive,1,968,0.835374078706453,0.16462592129354703
f1_additive,1,969,0.22805156072548982,0.7719484392745102
f1_additive,1,970,0.7248393243887679,0.27516067561123214
f1_additive,1,971,0.9837989284695764,0.016201071530423605
f1_additive,1,972,0.7704102449820377,0.2295897550179623
f1_additive,1,973,0.40122190449227735,0.5987780955077227
f1_additive,1,974,0.6275121426379564,0.3724878573620436
f1_additive,1,975,0.07167633945398433,0.9283236605460157
f1_additive,1,976,0.11114955851626973,0.8888504414837303
f1_additive,1,977,0.6485063595665511,0.3514936404334489
f1_additive,1,978,0.892640527065746,0.10735947293425396
f1_additive,1,979,0.433325950049788,0.566674049950212
f1_additive,1,980,0.3382955386025528,0.6617044613974472
f1_additive,1,981,0.8759024649277878,0.12409753507221222
f1_additive,1,982,0.11348424310708549,0.8865157568929145
f1_additive,1,983,0.7581101347801099,0.2418898652198901
f1_additive,1,984,0.9993421653680721,0.0006578346319279227
f1_additive,1,985,0.005873099858963338,0.9941269001410367
f1_additive,1,986,0.6323430391589696,0.3676569608410304
f1_additive,1,987,0.824478415807342,0.17552158419265795
f1_additive,1,988,0.4803918297565146,0.5196081702434854
f1_additive,1,989,0.014026494002202572,0.9859735059977974
f1_additive,1,990,0.7063115318802925,0.2936884681197075
f1_additive,1,991,0.23592379032868838,0.7640762096713116
f1_additive,1,992,0.9514060736271099,0.04859392637289006
f1_additive,1,993,0.767098224628123,0.23290177537187695
f1_additive,1,994,0.65896177424179,0.34103822575820997
f1_additive,1,995,0.2061267519767196,0.7938732480232804
f1_additive,1,996,0.12402681873030885,0.8759731812696911
f1_additive,1,997,0.20189845872508594,0.7981015412749141
f1_additive,1,998,0.2572788883859405,0.7427211116140595
f1_additive,1,999,0.29243937311405876,0.7075606268859412
f1_additive,1,1000,0.490887742571276,0.509112257428724
f1_additive,1,1001,0.3056027130515957,0.6943972869484043
f1_additive,1,1002,0.49620036080285135,0.5037996391971487
